id,niveau,dimension,question,objectif,tip,tags_theme,tags_filtre,created_at,owner_id,is_public,club_id,ressources,source,ffv_level,supports,explication,accroche,a_observer,a_retenir,erreur_frequente,accroches_variantes
61,1,OBSERVER,Comment peut-on repérer des traces de présence animale sur ce site ?,"Identifier des indices de faune (empreintes, plumes, coquilles).",Les traces de pas sur le sable humide sont un excellent indice.,"[""lecture_paysage""]","[""repères visuels"",""faune""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Le sable garde la mémoire du passage des animaux : empreintes de pattes, plumes tombées, coquilles ouvertes par un prédateur, terriers dans la vase. Il suffit de ralentir le pas et de regarder vraiment le sol pour lire ces traces.",,,,,
62,2,OBSERVER,Comment savoir si on dérange un animal ?,Retenir qu'il y a dérangement dès qu'il y a un changement de comportement.,"Jumelles et silence. Faites observer un oiseau au groupe : s'il relève la tête ou s'arrête de se nourrir, on a déjà fait un pas de trop — on recule.","[""cohabitation_vivant""]","[""faune"",""zone sensible""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Le dérangement ne commence pas quand l'animal fuit, mais bien avant : un oiseau qui arrête de se nourrir, qui redresse la tête, qui cesse de couver, montre déjà qu'il a repéré une présence gênante. Observer dans le calme, c'est repérer ces signaux et reculer avant d'aller trop loin.",,,,,
63,1,PROTÉGER,Pourquoi je peux observer tout en étant discret ?,Comprendre que la discrétion évite le stress et la fuite des animaux.,Un animal qui fuit utilise une énergie précieuse dont il a besoin pour survivre.,"[""cohabitation_vivant""]","[""faune"",""zone sensible""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Un animal qui repère une présence humaine change souvent de comportement avant même de fuir : il s'arrête de se nourrir, reste immobile, guette. Rester silencieux et à distance permet de l'observer sans le pousser à gaspiller cette énergie.",,,,,
64,1,PROTÉGER,Pourquoi un dérangement peut causer du tort au « vivant » ?,"Comprendre les conséquences du dérangement (abandon du nid, stress...).","Si des parents sont dérangés, ils peuvent abandonner leurs œufs ou leurs petits.","[""cohabitation_vivant""]","[""faune"",""zone sensible""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Chaque fuite ou changement de comportement coûte de l'énergie à un animal — une énergie dont il a besoin pour se nourrir, se reproduire ou simplement survivre à l'hiver. En période de reproduction, un dérangement répété peut même conduire des parents à abandonner leurs œufs ou leurs petits.",,,,,
65,2,PROTÉGER,Pourquoi ne voit-on pas les mêmes animaux selon les saisons ?,Comprendre la multifonctionnalité des habitats et l'importance de les préserver.,"Demandez au groupe : qui habite la plage cette semaine ? Cherchez un indice du moment (nid, jeunes, groupe en halte) et expliquez pourquoi cette espèce a choisi ce site à cette saison.","[""cohabitation_vivant"",""biodiversite_saisonnalite""]","[""écosystème"",""zone sensible""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Un même endroit du littoral peut accueillir des usages très différents selon la saison : nurserie au printemps, halte migratoire en automne, zone d'hivernage en hiver. Savoir ""qui est là et pourquoi"" à un moment donné permet d'adapter sa présence pour ne pas perturber ce qui compte le plus à cet instant.",,,,,
66,2,PROTÉGER,Pourquoi la présence humaine doit limiter son impact sur un lieu de vie qui n'est pas le sien mais celui de nombreuses espèces ?,Comprendre notre responsabilité en tant qu'invités dans un milieu naturel.,"Nous ne sommes que de passage, laissons l'endroit comme nous l'avons trouvé.","[""impact_presence_humaine"",""cohabitation_vivant""]","[""zone sensible""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Le littoral n'appartient à aucun visiteur en particulier : c'est le lieu de vie permanent de centaines d'espèces qui, elles, n'ont pas d'autre endroit où aller. Chaque personne de passage a donc la responsabilité de laisser l'endroit dans l'état où elle l'a trouvé, sinon meilleur.",,,,,
67,3,PROTÉGER,Pourquoi chacun peut œuvrer en faveur de la biodiversité ?,"Comprendre que chaque geste compte, de la protection locale à l'action globale.","Signaler une espèce, ramasser un déchet, respecter les zones... tout aide.","[""cohabitation_vivant"",""sciences_participatives""]","[""action citoyenne""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Aucun geste n'est trop petit pour compter à l'échelle collective : signaler une observation, ramasser un déchet, respecter une zone balisée. Multipliés par des milliers de personnes qui font pareil, ces petits gestes individuels deviennent une vraie force de protection.",,,,,
68,1,COMPRENDRE,Pourquoi on ne part pas à la même heure chaque jour ?,"Comprendre que les activités nautiques suivent les rythmes de la nature : la marée chaque jour, les coefficients sur deux semaines, les saisons sur l'année.","Affichez l'horaire de marée du jour et celui de demain : faites constater le décalage aux stagiaires, puis demandez-leur de prédire l'heure de mise à l'eau d'après-demain.","[""reperes_spatio_temporels""]","[""adaptation""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Parce que la marée se décale d'environ 50 minutes chaque jour : l'horaire de navigation d'aujourd'hui ne sera plus le bon demain. Ce décalage suit la Lune, comme le cycle des coefficients qui revient toutes les deux semaines — la nature impose son calendrier, et le programme de la semaine s'y ajuste.",,,,,
69,2,COMPRENDRE,Quelles sont les interdépendances en milieu marin ?,"Comprendre que tous les éléments (vent, courant, faune, flore) sont liés.","Le vent crée les vagues, qui façonnent la côte, qui abrite des espèces spécifiques...","[""interactions_climatiques"",""biodiversite_saisonnalite""]","[""écosystème""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Rien n'existe isolément en milieu marin : le vent crée les vagues, les vagues façonnent la côte en creusant ou en déposant du sable, cette forme de côte abrite des espèces particulières qui, à leur tour, attirent d'autres animaux. Modifier un seul de ces éléments a des répercussions sur tous les autres.",,,,,
7,2,COMPRENDRE,Pourquoi il est important de connaître l'amplitude de la marée ?,Comprendre l'importance du coefficient pour la sécurité et la pratique.,Un gros coefficient signifie plus de courant et un estran qui découvre plus loin.,"[""reperes_spatio_temporels""]","[""marée"",""coefficient""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Le coefficient de marée (de 20 à 120) mesure l'écart entre marée haute et marée basse. Plus il est élevé, plus l'eau monte et descend fort — et plus les courants sont puissants.",,,,,
70,1,OBSERVER,Comment lire son environnement pour naviguer en sécurité ?,Apprendre à observer les éléments clés pour une pratique sécuritaire.,"Avant de partir, prenez 5 minutes pour regarder le ciel, la mer, le vent.","[""lecture_paysage""]","[""sécurité"",""observation""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Avant de partir, un rapide tour d'horizon — direction et force du vent, état de la mer, type de nuages, heure de marée — permet de repérer à l'avance ce qui pourrait mal tourner, plutôt que de le découvrir une fois sur l'eau.",,,,,
71,2,OBSERVER,"Comment repères-tu ta zone de navigation, quels amers prends-tu ?",Apprendre à utiliser des points de repère fixes pour se situer.,"Un amer est un point de repère remarquable sur la côte (clocher, phare, château d'eau).","[""lecture_paysage""]","[""repères visuels"",""sécurité""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Un amer (phare, clocher, château d'eau) reste visible et fixe même quand on perd ses repères en mer. En croisant deux amers, on peut savoir précisément où l'on se trouve — une technique de navigation utilisée bien avant le GPS, et toujours utile s'il tombe en panne.",,,,,
72,2,OBSERVER,"Pourquoi tout ce qui est inhabituel (en mer, comme à terre) doit être signalé ?",Devenir une sentinelle de l'environnement.,"Une pollution, une espèce échouée, un filet abandonné... votre signalement peut déclencher une action.","[""sciences_participatives""]","[""action citoyenne""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Des milliers de promeneurs et de pratiquants parcourent le littoral chaque jour : leurs yeux valent mieux qu'un seul observateur isolé. Un déchet inhabituel, un animal en détresse ou un engin de pêche abandonné signalés à temps peuvent déclencher une intervention rapide.",,,,,
73,1,PROTÉGER,Comment avoir un impact minimal sur l'environnement ?,Apprendre les gestes de base pour limiter son empreinte écologique.,Ne rien laisser derrière soi est la règle d'or.,"[""impact_presence_humaine""]","[""éco-geste""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"La règle la plus simple reste la plus efficace : ne rien laisser derrière soi. Combinée au respect des sentiers balisés et à la distance gardée avec la faune, elle couvre l'essentiel d'une pratique responsable du littoral.",,,,,
74,2,PROTÉGER,Comment partager l'espace avec la faune et la flore ?,Adopter des comportements respectueux pour minimiser le dérangement.,"Considérez que vous êtes dans leur maison, pas l'inverse.","[""cohabitation_vivant""]","[""zone sensible"",""faune"",""flore""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Sur l'estran ou en mer, on est de passage dans un milieu qui est en permanence le lieu de vie d'innombrables espèces. Adapter sa trajectoire, son volume sonore et sa distance d'observation, c'est simplement se comporter en invité respectueux plutôt qu'en propriétaire des lieux.",,,,,
75,1,COMPRENDRE,Quelles sont les activités humaines en mer et sur le littoral ?,"Identifier les différents usages du littoral (pêche, loisirs, transport...).","Regardez autour de vous : pêcheurs, plaisanciers, promeneurs... nous partageons tous cet espace.","[""activites_humaines""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Le littoral est un espace partagé par de nombreux usages qui cohabitent, parfois avec des règles pour s'organiser : pêche professionnelle et à pied, plaisance et sports nautiques, tourisme et promenade, conchyliculture, transport maritime.",,,,,
76,2,COMPRENDRE,Quels impacts ont les activités humaines sur le milieu marin ?,"Comprendre les conséquences de nos actions (pollution, surexploitation...).",Même un petit déchet peut avoir un impact énorme sur un animal.,"[""impact_presence_humaine""]","[""pollution""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Pollution de l'eau, déchets plastiques, surpêche, dérangement de la faune, artificialisation du littoral : chaque activité humaine laisse une trace, parfois minime à l'échelle d'une personne mais énorme cumulée sur des millions de visiteurs.",,,,,
77,2,COMPRENDRE,Qu'est-ce que l'économie bleue ?,Comprendre le concept d'économie maritime durable.,C'est l'idée de développer des activités économiques qui respectent la santé de l'océan.,"[""activites_humaines""]","[""économie""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"L'économie bleue regroupe toutes les activités liées à la mer — pêche, tourisme, énergies marines, transport — conçues pour rester rentables sur le long terme sans épuiser les ressources ni dégrader les écosystèmes dont elles dépendent elles-mêmes.",,,,,
78,2,OBSERVER,Comment les pratiques évoluent-elles vers plus de durabilité ?,Observer les innovations et les changements de comportement.,"Matériaux recyclés, moteurs électriques, zones protégées... les choses bougent !","[""activites_humaines""]","[""adaptation"",""innovation""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Les acteurs du nautisme testent de plus en plus de solutions pour réduire leur impact : combinaisons en matériaux recyclés, mouillages sur bouées plutôt qu'ancres pour épargner les herbiers, chartes de bonnes pratiques partagées entre clubs.",,,,,
79,3,PROTÉGER,Comment adopter des modes de consommation durables et écologiques ?,Comprendre que nos choix en tant que consommateurs ont un impact.,"Choisir des produits de la mer issus de la pêche durable, réduire sa consommation de plastique.","[""impact_presence_humaine""]","[""éco-geste""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Chaque achat est un choix : privilégier des produits de la mer issus d'une pêche encadrée et durable, limiter les emballages plastiques à usage unique, choisir du matériel réparable plutôt que jetable. Multipliés à l'échelle de millions de consommateurs, ces choix pèsent directement sur la santé des écosystèmes marins.",,,,,
8,2,COMPRENDRE,Pourquoi la marée remonte plus vite à certains moments ?,Comprendre la règle des douzièmes et la vitesse variable du flot.,"La marée est la plus rapide à mi-parcours, pas au début ni à la fin.","[""reperes_spatio_temporels"",""interactions_climatiques""]","[""marée"",""courant""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"La marée ne monte pas à vitesse constante. Elle est lente au début et à la fin du flot, et beaucoup plus rapide entre la 2ᵉ et la 4ᵉ heure : c'est la règle des douzièmes (1/12, 2/12, 3/12, 3/12, 2/12, 1/12 du marnage total, heure par heure).",,,,,
80,3,PROTÉGER,Comment aider à la préservation du site en participant à des programmes de recherche via des sites de sciences participatives ?,Savoir utiliser les outils de sciences participatives.,Des applications comme iNaturalist ou OBSenMER permettent de signaler vos observations.,"[""sciences_participatives""]","[""action citoyenne""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],Des applications comme iNaturalist ou OBSenMER permettent à n'importe qui de photographier une espèce et de la géolocaliser en quelques secondes. Ces observations rejoignent ensuite de vraies bases de données utilisées par les chercheurs pour suivre l'évolution de la biodiversité.,,,,,
81,2,PROTÉGER,Pourquoi chacun peut devenir acteur de la préservation de la nature tout en améliorant la connaissance en général ?,Comprendre la valeur de chaque observation individuelle.,Des milliers d'yeux valent mieux qu'un seul. Vos données sont précieuses pour les scientifiques.,"[""sciences_participatives"",""cohabitation_vivant""]","[""action citoyenne""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Aucun scientifique ne peut être partout à la fois. Les millions d'observations remontées chaque année par des promeneurs, plongeurs ou pêcheurs à pied permettent de couvrir un territoire bien plus vaste que ce que quelques équipes de recherche pourraient surveiller seules.",,,,,
82,1,COMPRENDRE,Qu’est-ce qu’un nuage ?,Décrire la nature fondamentale d'un nuage.,Un nuage est une collection visible de minuscules gouttelettes d’eau ou de cristaux de glace suspendus dans l’air.,"[""Nuages""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Le nuage n'est pas un objet fixe : c'est un rassemblement de minuscules gouttelettes d'eau ou de cristaux de glace en suspension dans l'air, si légers qu'ils flottent tant que l'air ne les fait pas retomber sous forme de pluie ou de neige.",,,,,
83,1,COMPRENDRE,Pourquoi les nuages peuvent-ils être blancs ou gris foncés ?,Expliquer la variation de couleur des nuages.,Parce que les nuages épais ou chargés de gouttelettes cristallisées laissent passer moins de lumière ; un nuage très épais peut paraître gris ou sombre,"[""Nuages""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Un nuage fin laisse passer la lumière du soleil et paraît blanc. Un nuage épais, chargé de gouttelettes ou de cristaux, bloque une grande partie de cette lumière : il apparaît alors gris, voire noir juste avant un orage.",,,,,
84,1,COMPRENDRE,Quel rôle joue un nuage dans le cycle de l’eau ?,Identifier le rôle des nuages dans le cycle de l'eau.,"Les nuages sont une étape du cycle de l’eau : l’eau s’évapore, monte, forme un nuage, puis retombe sous forme de précipitations (pluie, neige).","[""Nuages"",""Cycle de l'eau""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Les nuages sont une étape de passage : l'eau des océans s'évapore, monte, se condense en nuage, puis retombe en pluie — souvent loin de son point de départ. Sans ce transport, l'eau douce ne pourrait pas atteindre les terres éloignées de la mer.",,,,,
85,1,COMPRENDRE,Qu’est-ce que le vent ?,Définir ce qu'est le vent.,"Le vent est le déplacement de l’air par rapport à la surface de la Terre, causé par des différences de pression atmosphérique","[""Vent""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"L'air ne reste jamais parfaitement immobile : dès qu'une zone se réchauffe plus qu'une autre, l'air s'y allège et monte, laissant un vide que l'air voisin, plus dense, vient combler. Ce mouvement horizontal de l'air, c'est le vent.",,,,,
86,1,COMPRENDRE,Qu’entend-on par « oiseau migrateur » en Normandie ?,Définir la notion d'oiseau migrateur en Normandie.,"Un oiseau migrateur est une espèce qui effectue chaque année un déplacement régulier (souvent vers le sud ou vers le nord) pour l’hiver ou la reproduction, et qui passe ou s’arrête en Normandie dans ses trajets","[""Oiseaux migrateurs"",""Migrations""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Un oiseau migrateur alterne chaque année entre deux zones géographiques, généralement pour fuir le froid ou rejoindre un site de reproduction. La Normandie n'est pas toujours la destination finale : pour beaucoup d'espèces, c'est une étape de repos et de ravitaillement sur un trajet bien plus long.",,,,,
87,1,COMPRENDRE,Pourquoi la Normandie est-elle un territoire important pour les migrations d’oiseaux ?,Expliquer l'importance de la Normandie pour les migrations aviaires.,"Parce que le littoral, les zones humides et les estuaires normands constituent des escales ou des zones d’hivernage pour de nombreuses espèces migratrices","[""Oiseaux migrateurs"",""Migrations"",""Biodiversité""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Les estuaires et zones humides normandes offrent une nourriture abondante (vasières riches en invertébrés) à des oiseaux épuisés par de longs vols. Pour certaines espèces, comme l'Eider à duvet, la population hivernant en Normandie représente une part significative de l'effectif national.",,,,,
88,2,OBSERVER,"Combien d’espèces de mammifères marins ont été observées sur les côtes normandes, et quelles sont les espèces les plus fréquemment observées ?",Connaître les mammifères marins observés en Normandie.,"On recense **24 espèces de mammifères marins** observées ou échouées sur le littoral normand. Parmi les plus fréquentes : le Phoque veau-marin, le Phoque gris et le Marsouin commun.","[""Mammifères marins"",""Biodiversité"",""caracteristiques_littoral"",""lecture_paysage""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Vingt-quatre espèces de mammifères marins ont été recensées, vivantes ou échouées, sur le littoral normand — un chiffre qui témoigne d'une richesse peu connue du grand public. Trois d'entre elles sont observées régulièrement toute l'année : le phoque veau-marin, le phoque gris et le marsouin commun.",,,,,
89,1,COMPRENDRE,Qu’est-ce qu’un courant marin ?,Définir ce qu'est un courant marin.,"C’est un mouvement dirigé d’eau de mer, souvent horizontal, qui circule dans l’océan ou près des côtes. Pense-y comme à une « rivière dans l’océan ».","[""Courants marins""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Contrairement à un fleuve, un courant marin n'a ni lit ni berges visibles — c'est un déplacement d'eau au sein même de l'océan, entraîné par le vent, les marées ou de grandes circulations liées à la température et à la salinité de l'eau.",,,,,
9,2,COMPRENDRE,Pourquoi la période de « mi-marée » est un moment particulier ?,Comprendre que c'est le moment des courants les plus forts.,C'est un moment de vigilance accrue pour tous les navigateurs.,"[""interactions_climatiques""]","[""marée"",""courant""]",2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"C'est pendant les heures où la marée monte ou descend le plus vite (règle des douzièmes) que le débit d'eau est maximal — donc que les courants sont les plus forts. À l'étale, à l'inverse, le courant tombe presque à zéro.",,,,,
90,1,COMPRENDRE,Qu’est-ce qu’une houle ?,Expliquer la nature de la houle.,"Une houle est une série d’ondes de gravité à la surface de l’eau qui ont été générées par du vent à distance et qui ont voyagé loin de leur origine, devenant organisées et régulières. Contrairement aux vagues « locales » générées directement par le vent à proximité, une houle vient souvent d’un système de tempête éloigné","[""Houle"",""Vagues""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Une houle a quitté depuis longtemps la tempête qui l'a créée. En voyageant sur de longues distances, ses vagues désordonnées s'organisent, se régularisent et s'espacent — c'est pour cela qu'on peut avoir une mer agitée par de la houle alors qu'il n'y a pas de vent sur place.",,,,,
91,1,COMPRENDRE,Pourquoi les horaires de marée changent-ils chaque jour à un même endroit ?,Comprendre le décalage quotidien des marées.,"Parce que le jour lunaire (environ 24 h 50 min) est plus long que le jour solaire (24 h), donc chaque jour on revient « un peu plus tard » sous l’effet principal de la Lune Le décalage quotidien des horaires de marée est dû essentiellement au fait que la Lune **avance** dans son orbite pendant que la Terre tourne. Quelques éléments clés : Une « journée lunaire » (le temps que met un point de la Terre pour revenir sous la Lune) est d’environ **24 h 50 min** (et non de 24 h) parce que la Lune se déplace dans son orbite pendant que la Terre tourne. Puisque la Terre doit tourner un peu plus pour « rattraper » la position de la Lune, chaque marée haute, ou marée basse, se produit environ **50 minutes plus tard** que la veille (dans les zones à marée semi-diurne typiques).","[""Marées""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"La Lune met environ 24h50 à repasser au-dessus d'un même point de la Terre (un peu plus qu'une journée solaire, car elle avance elle-même sur son orbite pendant ce temps). C'est ce léger décalage qui retarde chaque marée d'environ 50 minutes par rapport à la veille.",,,,,
92,1,OBSERVER,Qu’est-ce que la curiosité a-t-elle à voir avec l’observation de la nature ?,Expliquer le rôle de la curiosité dans l'observation.,"Un bon observateur est animé par la curiosité : il se questionne, il se demande « quoi ? », « pourquoi ? », « comment ? ».","[""Observation"",""Nature""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Observer sans curiosité, c'est juste regarder. La curiosité pousse à se poser des questions sur ce qu'on voit — pourquoi cet oiseau se comporte ainsi, d'où vient cette trace — et c'est cette question qui transforme un simple coup d'œil en véritable observation.",,,,,
93,1,OBSERVER,"Comment l’usage des sens (vue, ouïe, toucher…) contribue-t-il à être un bon observateur de la nature ?",Identifier l'importance des sens en observation.,"Utiliser activement les sens permet de détecter des détails subtils : l’observation ne se limite pas à regarder, mais aussi à écouter, sentir, toucher (quand c’est possible et respectueux)","[""Observation"",""Sens""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Beaucoup d'informations sur le milieu marin ne sont pas visibles : le cri d'un oiseau, l'odeur des algues à marée basse, le bruit du ressac contre les rochers. Mobiliser plusieurs sens à la fois permet de capter bien plus qu'en se fiant uniquement à la vue.",,,,,
94,1,OBSERVER,Quel rôle joue la connaissance des espèces et des milieux dans l’observation de la nature ?,Mettre en évidence le lien entre connaissance et observation.,"Connaître (ou chercher à connaître) les plantes, animaux, habitats de sa région permet de reconnaître ce qui est «normal», ce qui est «nouveau» ou «significatif». Cela enrichit l’observation","[""Observation"",""Connaissance"",""Biodiversité""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"On ne remarque un fait inhabituel que si l'on sait d'abord ce qui est habituel. Connaître les espèces courantes d'un site permet de repérer immédiatement ce qui sort de l'ordinaire — une espèce rare, un comportement anormal — là où un œil non formé ne verrait rien de particulier.",,,,,
95,1,OBSERVER,Pourquoi le respect de la nature est-il une composante d’un bon observateur ?,Comprendre l'éthique de l'observation naturelle.,"Parce que l’observation ne doit pas nuire à ce qu’on observe : respecter animaux, plantes, milieux, ne pas les déranger ou les endommager. Cela garantit que l’observation est éthique et durable","[""Observation"",""Respect"",""Éthique""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Observer ne doit jamais se faire au prix du bien-être de ce qu'on observe : s'approcher trop près, faire du bruit ou toucher un animal pour ""mieux voir"" transforme l'observation en dérangement. Le respect fait partie intégrante de la démarche, pas une contrainte annexe.",,,,,
96,1,OBSERVER,Qu’est-ce que l’on entend par « état de la mer » ?,Définir la notion d'état de la mer.,"C’est l’ensemble des conditions de surface de la mer à un lieu donné, typiquement décrites par la hauteur des vagues, la longueur d’onde, la direction du vent ou de la houle, et parfois la fréquence des creux. Bien connaître l’état de la mer permet d’évaluer la sécurité et la difficulté de l’activité","[""État de la mer"",""Navigation""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"L'état de la mer résume en un coup d'œil ce qu'il faut savoir avant de s'engager : hauteur et espacement des vagues, direction du vent et de la houle, présence de courants ou de zones de ressac. C'est la synthèse rapide qui permet de juger si les conditions sont adaptées à l'activité prévue.",,,,,
97,1,OBSERVER,Quels éléments visuels/observables pouvez-vous vérifier en bord de mer pour estimer l’état de la mer ?,Identifier les signes visuels de l'état de la mer.,"La présence de « moutons » (crêtes de vagues blanches) → vent important ; La direction des vagues / houle et si elles cassent ou non ; La visibilité à l’horizon (brume, pluie, mer agitée) → reflet des conditions météo. Ces observations simples peuvent donner beaucoup d’indices avant même d’être dans l’eau.","[""État de la mer"",""Observation"",""Sécurité""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Sans mettre un pied dans l'eau, on peut déjà en apprendre beaucoup : des moutons (écume blanche) sur les crêtes trahissent un vent soutenu, la façon dont les vagues déferlent indique leur force, et une visibilité réduite à l'horizon annonce souvent une dégradation météo en approche.",,,,,
98,1,PROTÉGER,Pourquoi la protection de l’environnement est-elle importante pour la santé humaine ?,Comprendre le lien entre protection environnementale et santé.,"Parce que la pollution de l’air, de l’eau ou des sols peut entraîner des maladies respiratoires, des cancers, des infections hydriques, etc. On peut voir l’environnement comme notre « maison commune » : si elle est en mauvais état, notre santé en pâtit.","[""Protection environnement"",""Santé"",""Pollution""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"Ce que l'on rejette dans l'eau ou dans l'air finit souvent par nous revenir : poissons contaminés, eau de baignade polluée, air chargé en particules. Protéger le milieu marin, c'est aussi se protéger soi-même.",,,,,
99,2,COMPRENDRE,Comment se forme un nuage ?,Expliquer le processus de formation des nuages.,"L’air chaud et humide monte, se refroidit, la vapeur d’eau se condense autour de particules en suspension (poussière, sel…) et forme des gouttelettes ou des cristaux, ce qui crée un nuage.","[""Nuages"",""Formation""]",[],2026-02-06 15:53:04.404251+00,,true,,[],copun,,[],"L'air chaud et humide, plus léger, s'élève dans l'atmosphère. En montant, il se refroidit et ne peut plus retenir autant de vapeur d'eau : celle-ci se condense en minuscules gouttelettes ou cristaux, formant un nuage visible.",,,,,
custom_6b2d0675_1782543234539,1,COMPRENDRE,Virement de bords,blabla,,"[""manoeuvres""]",[],2026-06-27 06:53:54.678723+00,6b2d0675-09d8-4ca1-8bea-a032779e4d17,false,aaaaaaaa-0001-0001-0001-000000000001,[],custom,1,"[""Planche à voile"",""Dériveur""]",,,,,,
